species,atom1,atom2,wiberg_bond_order,bond_length
Ac5_rdkit_conf_1,23,8,0.0007,3.8518693668779838
Ac5_rdkit_conf_1,23,9,0.0089,3.379155308552124
Ac5_rdkit_conf_1,23,10,0.0026,2.134836813953001
Ac5_rdkit_conf_1,23,11,0.9187,1.0812168069896988
Ac5_rdkit_conf_1,23,12,0.0000,2.3226466892353645
Ac5_rdkit_conf_1,23,13,0.0001,3.5817772001985273
Ac5_rdkit_conf_1,23,14,0.0001,2.2528419403457938
Ac5_rdkit_conf_1,23,15,0.0000,3.581675666318909
Ac5_rdkit_conf_1,23,16,0.0000,4.456173660058369
Ac5_rdkit_conf_1,23,17,0.0000,4.561341491725105
Ac5_rdkit_conf_1,23,18,0.0000,4.9090389745396195
Ac5_rdkit_conf_1,23,19,0.0004,4.281749889365561
Ac5_rdkit_conf_1,23,20,0.0006,4.934226300947698
Ac5_rdkit_conf_1,23,21,0.0003,4.270966377488238
Ac5_rdkit_conf_1,23,22,0.0029,2.4472365808433807
Ac2_rdkit_conf_3,1,0,1.0061,1.520782565875214
Ac2_rdkit_conf_3,2,0,0.0065,2.501082012006204
Ac2_rdkit_conf_3,2,1,1.0034,1.5222940194919639
Ac2_rdkit_conf_3,3,0,0.0065,2.5011445610508
Ac2_rdkit_conf_3,3,1,1.0035,1.5225598319586655
Ac2_rdkit_conf_3,3,2,0.0060,2.52829313746033
Ac2_rdkit_conf_3,4,0,0.0110,2.3275068130362153
Ac2_rdkit_conf_3,4,1,0.8441,1.4569959960562693
Ac2_rdkit_conf_3,4,2,0.0180,2.4434107162155523
Ac2_rdkit_conf_3,4,3,0.0177,2.442632196758652
Ac2_rdkit_conf_3,5,0,0.0084,3.6121325598598952
Ac2_rdkit_conf_3,5,1,0.0052,2.425236445508355
Ac2_rdkit_conf_3,5,2,0.0032,2.9969514662238024
Ac2_rdkit_conf_3,5,3,0.0031,2.9700876714592113
Ac2_rdkit_conf_3,5,4,1.0335,1.3361545144638025
Ac2_rdkit_conf_3,6,0,0.0008,4.246953413225297
Ac2_rdkit_conf_3,6,1,0.0046,2.8090919572089486
Ac2_rdkit_conf_3,6,2,0.0038,2.9954791834437775
Ac2_rdkit_conf_3,6,3,0.0038,2.98305402599316
Ac2_rdkit_conf_3,6,4,0.1315,2.2722941325286214
Ac2_rdkit_conf_3,6,5,1.6533,1.2066879920352236
Ac2_rdkit_conf_3,7,0,0.0003,4.503192755620173
Ac2_rdkit_conf_3,7,1,0.0133,3.5981562356737653
Ac2_rdkit_conf_3,7,2,0.0011,4.223330486523047
Ac2_rdkit_conf_3,7,3,0.0013,4.194431902256372
Ac2_rdkit_conf_3,7,4,0.0360,2.2179961933641814
Ac2_rdkit_conf_3,7,5,1.1037,1.372050004732335
Ac2_rdkit_conf_3,7,6,0.1275,2.272197553122087
Ac2_rdkit_conf_3,8,0,0.0002,5.844728723930136
Ac2_rdkit_conf_3,8,1,0.0013,4.799340055989365
Ac2_rdkit_conf_3,8,2,0.0001,5.319188133884813
Ac2_rdkit_conf_3,8,3,0.0001,5.1227923940645885
Ac2_rdkit_conf_3,8,4,0.0104,3.532079765153103
Ac2_rdkit_conf_3,8,5,0.0069,2.397496008555176
Ac2_rdkit_conf_3,8,6,0.0043,2.729547958086833
Ac2_rdkit_conf_3,8,7,1.0055,1.4328873729773741
Ac2_rdkit_conf_3,9,0,0.0000,6.277608996897944
Ac2_rdkit_conf_3,9,1,0.0001,5.229363368702734
Ac2_rdkit_conf_3,9,2,0.0001,5.987564254696813
Ac2_rdkit_conf_3,9,3,0.0001,5.129926808612574
Ac2_rdkit_conf_3,9,4,0.0020,4.117041326114422
Ac2_rdkit_conf_3,9,5,0.0053,3.0743580769191476
Ac2_rdkit_conf_3,9,6,0.0033,3.228316165412861
Ac2_rdkit_conf_3,9,7,0.0252,2.454578738531726
Ac2_rdkit_conf_3,9,8,0.9463,1.5170455801675835
Ac2_rdkit_conf_3,10,0,0.0000,5.800209026267761
Ac2_rdkit_conf_3,10,1,0.0001,4.882634820927733
Ac2_rdkit_conf_3,10,2,0.0000,5.885028347473697
Ac2_rdkit_conf_3,10,3,0.0001,4.575165817537327
Ac2_rdkit_conf_3,10,4,0.0002,3.897437727427085
Ac2_rdkit_conf_3,10,5,0.0016,3.1454208830689097
Ac2_rdkit_conf_3,10,6,0.0008,3.4233392068692226
Ac2_rdkit_conf_3,10,7,0.0028,2.7829175682067913
Ac2_rdkit_conf_3,10,8,0.0573,2.414077331621338
Ac2_rdkit_conf_3,10,9,1.7844,1.195851127783889
Ac2_rdkit_conf_3,11,0,0.0000,7.571958567778155
Ac2_rdkit_conf_3,11,1,0.0000,6.446297150337781
Ac2_rdkit_conf_3,11,2,0.0000,7.077725251204513
Ac2_rdkit_conf_3,11,3,0.0000,6.255851754000171
Ac2_rdkit_conf_3,11,4,0.0004,5.386349527821324
Ac2_rdkit_conf_3,11,5,0.0013,4.242464714559803
Ac2_rdkit_conf_3,11,6,0.0004,4.153991020306254
Ac2_rdkit_conf_3,11,7,0.0068,3.6221963155451693
Ac2_rdkit_conf_3,11,8,0.0164,2.3591776224602077
Ac2_rdkit_conf_3,11,9,1.0505,1.3420570640986171
Ac2_rdkit_conf_3,11,10,0.1521,2.23815018013917
Ac2_rdkit_conf_3,12,0,0.9380,1.0902321973919133
Ac2_rdkit_conf_3,12,1,0.0013,2.157573811537858
Ac2_rdkit_conf_3,12,2,0.0009,2.7301102063870974
Ac2_rdkit_conf_3,12,3,0.0112,3.451730705721117
Ac2_rdkit_conf_3,12,4,0.0011,2.557185426801506
Ac2_rdkit_conf_3,12,5,0.0002,3.8433316607493033
Ac2_rdkit_conf_3,12,6,0.0000,4.6044309132167465
Ac2_rdkit_conf_3,12,7,0.0000,4.545051412205147
Ac2_rdkit_conf_3,12,8,0.0000,5.957378198397177
Ac2_rdkit_conf_3,12,9,0.0000,6.611681386145585
Ac2_rdkit_conf_3,12,10,0.0000,6.26890628265936
Ac2_rdkit_conf_3,12,11,0.0000,7.910241594547223
Ac2_rdkit_conf_3,13,0,0.9377,1.0901803350262746
Ac2_rdkit_conf_3,13,1,0.0013,2.157441453708536
Ac2_rdkit_conf_3,13,2,0.0111,3.4517545945105947
Ac2_rdkit_conf_3,13,3,0.0009,2.7232915801415754
Ac2_rdkit_conf_3,13,4,0.0010,2.5636038917945183
Ac2_rdkit_conf_3,13,5,0.0002,3.8346101601198
Ac2_rdkit_conf_3,13,6,0.0000,4.601664575233184
Ac2_rdkit_conf_3,13,7,0.0000,4.535185531334523
Ac2_rdkit_conf_3,13,8,0.0000,5.84372965250002
Ac2_rdkit_conf_3,13,9,0.0000,6.093026651485285
Ac2_rdkit_conf_3,13,10,0.0000,5.456988510684991
Ac2_rdkit_conf_3,13,11,0.0000,7.415966376239917
Ac2_rdkit_conf_3,13,12,0.0002,1.771842773863979
Ac2_rdkit_conf_3,14,0,0.9386,1.0900031494426978
Ac2_rdkit_conf_3,14,1,0.0036,2.1507734865933696
Ac2_rdkit_conf_3,14,2,0.0004,2.7556644450204746
Ac2_rdkit_conf_3,14,3,0.0004,2.7624717477977945
Ac2_rdkit_conf_3,14,4,0.0103,3.2988796768407607
Ac2_rdkit_conf_3,14,5,0.0007,4.504008577719519
Ac2_rdkit_conf_3,14,6,0.0004,4.955354293629165
Ac2_rdkit_conf_3,14,7,0.0005,5.510819856475532
Ac2_rdkit_conf_3,14,8,0.0001,6.813528575250345
Ac2_rdkit_conf_3,14,9,0.0000,7.187416615684456
Ac2_rdkit_conf_3,14,10,0.0000,6.666371930503803
Ac2_rdkit_conf_3,14,11,0.0000,8.454121867698266
Ac2_rdkit_conf_3,14,12,0.0003,1.7724808633869649
Ac2_rdkit_conf_3,14,13,0.0003,1.7723681658563495
Ac2_rdkit_conf_3,15,0,0.0008,2.74026745044731
Ac2_rdkit_conf_3,15,1,0.0015,2.155817728575633
Ac2_rdkit_conf_3,15,2,0.9386,1.0910337259865066
Ac2_rdkit_conf_3,15,3,0.0112,3.469400109706143
Ac2_rdkit_conf_3,15,4,0.0015,2.6462354407136566
Ac2_rdkit_conf_3,15,5,0.0001,3.2455639737520197
Ac2_rdkit_conf_3,15,6,0.0001,3.45628223610645
Ac2_rdkit_conf_3,15,7,0.0000,4.240498480610387
Ac2_rdkit_conf_3,15,8,0.0000,5.412898125669926
Ac2_rdkit_conf_3,15,9,0.0000,6.310241380477533
Ac2_rdkit_conf_3,15,10,0.0000,6.325136913690723
Ac2_rdkit_conf_3,15,11,0.0000,7.410163854757194
Ac2_rdkit_conf_3,15,12,0.0001,2.515810612309877
Ac2_rdkit_conf_3,15,13,0.0002,3.7317461950568127
Ac2_rdkit_conf_3,15,14,0.0000,3.110492496202812
Ac2_rdkit_conf_3,16,0,0.0101,3.4556636167407846
Ac2_rdkit_conf_3,16,1,0.0013,2.1674146371762837
Ac2_rdkit_conf_3,16,2,0.9262,1.087078058084607
Ac2_rdkit_conf_3,16,3,0.0010,2.7566047915825727
Ac2_rdkit_conf_3,16,4,0.0010,2.775305652745658
Ac2_rdkit_conf_3,16,5,0.0001,2.8217900780182075
Ac2_rdkit_conf_3,16,6,0.0013,2.4077666584937174
Ac2_rdkit_conf_3,16,7,0.0002,4.092687493721699
Ac2_rdkit_conf_3,16,8,0.0000,4.951886145316147
Ac2_rdkit_conf_3,16,9,0.0000,5.605326451421897
Ac2_rdkit_conf_3,16,10,0.0000,5.6399160560612955
Ac2_rdkit_conf_3,16,11,0.0000,6.559464801205888
Ac2_rdkit_conf_3,16,12,0.0002,3.7383301981834083
Ac2_rdkit_conf_3,16,13,0.0010,4.295646978546305
Ac2_rdkit_conf_3,16,14,0.0003,3.747707363146301
Ac2_rdkit_conf_3,16,15,0.0002,1.7757062230529577
Ac2_rdkit_conf_3,17,0,0.0008,2.720171930715042
Ac2_rdkit_conf_3,17,1,0.0045,2.1428377202499496
Ac2_rdkit_conf_3,17,2,0.9351,1.0910005635649327
Ac2_rdkit_conf_3,17,3,0.0003,2.8008328972393195
Ac2_rdkit_conf_3,17,4,0.0111,3.3757451803040466
Ac2_rdkit_conf_3,17,5,0.0006,4.023313128788511
Ac2_rdkit_conf_3,17,6,0.0008,3.932154451628522
Ac2_rdkit_conf_3,17,7,0.0009,5.281372528706908
Ac2_rdkit_conf_3,17,8,0.0001,6.368541237446925
Ac2_rdkit_conf_3,17,9,0.0000,6.945194170443329
Ac2_rdkit_conf_3,17,10,0.0000,6.755533848966342
Ac2_rdkit_conf_3,17,11,0.0000,8.024628733174453
Ac2_rdkit_conf_3,17,12,0.0000,3.046581474068271
Ac2_rdkit_conf_3,17,13,0.0004,3.7282820585886474
Ac2_rdkit_conf_3,17,14,0.0001,2.5221425764228718
Ac2_rdkit_conf_3,17,15,0.0004,1.7685830050712916
Ac2_rdkit_conf_3,17,16,0.0004,1.7722824673132669
Ac2_rdkit_conf_3,18,0,0.0007,2.7518787328419836
Ac2_rdkit_conf_3,18,1,0.0015,2.155198008069328
Ac2_rdkit_conf_3,18,2,0.0110,3.4679029232925482
Ac2_rdkit_conf_3,18,3,0.9367,1.0909616879240076
Ac2_rdkit_conf_3,18,4,0.0016,2.632388709802183
Ac2_rdkit_conf_3,18,5,0.0001,3.1819934836105497
Ac2_rdkit_conf_3,18,6,0.0001,3.415225410064466
Ac2_rdkit_conf_3,18,7,0.0000,4.169350109706068
Ac2_rdkit_conf_3,18,8,0.0000,5.055665909223235
Ac2_rdkit_conf_3,18,9,0.0000,4.835008309352323
Ac2_rdkit_conf_3,18,10,0.0001,4.067794257529012
Ac2_rdkit_conf_3,18,11,0.0000,5.99864344731015
Ac2_rdkit_conf_3,18,12,0.0001,3.7359766593631174
Ac2_rdkit_conf_3,18,13,0.0001,2.5218515348580692
Ac2_rdkit_conf_3,18,14,0.0000,3.1390034176997963
Ac2_rdkit_conf_3,18,15,0.0010,4.2880697839756525
Ac2_rdkit_conf_3,18,16,0.0002,3.7394986259505436
Ac2_rdkit_conf_3,18,17,0.0003,3.802592815142584
Ac2_rdkit_conf_3,19,0,0.0008,2.7082484412278354
Ac2_rdkit_conf_3,19,1,0.0045,2.142798056316787
Ac2_rdkit_conf_3,19,2,0.0002,2.8125596368763452
Ac2_rdkit_conf_3,19,3,0.9354,1.0909786261027299
Ac2_rdkit_conf_3,19,4,0.0110,3.3733737694117143
Ac2_rdkit_conf_3,19,5,0.0007,4.006732089548913
Ac2_rdkit_conf_3,19,6,0.0007,3.9334618185342793
Ac2_rdkit_conf_3,19,7,0.0009,5.2584715827126995
Ac2_rdkit_conf_3,19,8,0.0001,6.202261546358312
Ac2_rdkit_conf_3,19,9,0.0000,6.191215501482483
Ac2_rdkit_conf_3,19,10,0.0000,5.5991200047338685
Ac2_rdkit_conf_3,19,11,0.0000,7.283120538525091
Ac2_rdkit_conf_3,19,12,0.0005,3.7227065461340088
Ac2_rdkit_conf_3,19,13,0.0000,3.0173551929958458
Ac2_rdkit_conf_3,19,14,0.0001,2.517464128495578
Ac2_rdkit_conf_3,19,15,0.0003,3.80573107247241
Ac2_rdkit_conf_3,19,16,0.0000,3.1517137120895033
Ac2_rdkit_conf_3,19,17,0.0000,2.6450918933679786
Ac2_rdkit_conf_3,19,18,0.0004,1.769942203692821
Ac2_rdkit_conf_3,20,0,0.0101,3.4562777073865174
Ac2_rdkit_conf_3,20,1,0.0013,2.1689818609967673
Ac2_rdkit_conf_3,20,2,0.0010,2.7484462331819413
Ac2_rdkit_conf_3,20,3,0.9262,1.0870083368645338
Ac2_rdkit_conf_3,20,4,0.0009,2.787109924769563
Ac2_rdkit_conf_3,20,5,0.0001,2.8091481238768807
Ac2_rdkit_conf_3,20,6,0.0013,2.404636406720359
Ac2_rdkit_conf_3,20,7,0.0002,4.081275503589901
Ac2_rdkit_conf_3,20,8,0.0000,4.759024238112367
Ac2_rdkit_conf_3,20,9,0.0000,4.696236973673603
Ac2_rdkit_conf_3,20,10,0.0000,4.272533990791062
Ac2_rdkit_conf_3,20,11,0.0000,5.679795319293293
Ac2_rdkit_conf_3,20,12,0.0010,4.296989022085465
Ac2_rdkit_conf_3,20,13,0.0002,3.738755447253136
Ac2_rdkit_conf_3,20,14,0.0003,3.7471090046965543
Ac2_rdkit_conf_3,20,15,0.0002,3.742269230499056
Ac2_rdkit_conf_3,20,16,0.0001,2.5293731016987198
Ac2_rdkit_conf_3,20,17,0.0000,3.119208828818455
Ac2_rdkit_conf_3,20,18,0.0002,1.7734481695366797
Ac2_rdkit_conf_3,20,19,0.0003,1.7726521727778408
Ac2_rdkit_conf_3,21,0,0.0001,4.34321626952101
Ac2_rdkit_conf_3,21,1,0.0005,3.756594627460621
Ac2_rdkit_conf_3,21,2,0.0000,4.610273435124753
Ac2_rdkit_conf_3,21,3,0.0000,4.4184922748396875
Ac2_rdkit_conf_3,21,4,0.0006,2.3094248645595727
Ac2_rdkit_conf_3,21,5,0.0019,2.0167811815484593
Ac2_rdkit_conf_3,21,6,0.0114,3.1086560825240865
Ac2_rdkit_conf_3,21,7,0.8089,1.0075658393623714
Ac2_rdkit_conf_3,21,8,0.0031,2.1024926382087523
Ac2_rdkit_conf_3,21,9,0.0003,2.856487885713153
Ac2_rdkit_conf_3,21,10,0.0003,2.92256251091572
Ac2_rdkit_conf_3,21,11,0.0001,4.089857904488737
Ac2_rdkit_conf_3,21,12,0.0000,4.31810657423297
Ac2_rdkit_conf_3,21,13,0.0000,4.186381119347114
Ac2_rdkit_conf_3,21,14,0.0000,5.409963106394997
Ac2_rdkit_conf_3,21,15,0.0000,4.5635938356485015
Ac2_rdkit_conf_3,21,16,0.0000,4.693877230395572
Ac2_rdkit_conf_3,21,17,0.0000,5.625573209755429
Ac2_rdkit_conf_3,21,18,0.0000,4.210214879191322
Ac2_rdkit_conf_3,21,19,0.0000,5.459403331642846
Ac2_rdkit_conf_3,21,20,0.0000,4.524319504128439
Ac2_rdkit_conf_3,22,0,0.0000,6.56970909610144
Ac2_rdkit_conf_3,22,1,0.0003,5.660903964346684
Ac2_rdkit_conf_3,22,2,0.0000,6.168340920793937
Ac2_rdkit_conf_3,22,3,0.0000,6.108418942511883
Ac2_rdkit_conf_3,22,4,0.0005,4.299014161328618
Ac2_rdkit_conf_3,22,5,0.0082,3.3047583727573793
Ac2_rdkit_conf_3,22,6,0.0010,3.7569051819789117
Ac2_rdkit_conf_3,22,7,0.0054,2.0813657899336193
Ac2_rdkit_conf_3,22,8,0.9101,1.0904770084930724
Ac2_rdkit_conf_3,22,9,0.0047,2.1291912996642646
Ac2_rdkit_conf_3,22,10,0.0125,3.070455644173353
Ac2_rdkit_conf_3,22,11,0.0019,2.6349481841996436
Ac2_rdkit_conf_3,22,12,0.0000,6.552506476090352
Ac2_rdkit_conf_3,22,13,0.0000,6.522517880084041
Ac2_rdkit_conf_3,22,14,0.0000,7.588758351376133
Ac2_rdkit_conf_3,22,15,0.0000,6.119989466708664
Ac2_rdkit_conf_3,22,16,0.0000,5.858466083302521
Ac2_rdkit_conf_3,22,17,0.0000,7.2424328842312375
Ac2_rdkit_conf_3,22,18,0.0000,5.992424578753578
Ac2_rdkit_conf_3,22,19,0.0000,7.191653453369606
Ac2_rdkit_conf_3,22,20,0.0000,5.814754358135261
Ac2_rdkit_conf_3,22,21,0.0014,2.4244577176832762
Ac2_rdkit_conf_3,23,0,0.0000,6.199993300446703
Ac2_rdkit_conf_3,23,1,0.0000,4.9853805878426165
Ac2_rdkit_conf_3,23,2,0.0000,5.217436669280902
Ac2_rdkit_conf_3,23,3,0.0000,5.289746953966135
Ac2_rdkit_conf_3,23,4,0.0009,3.888414165527381
Ac2_rdkit_conf_3,23,5,0.0018,2.5985643704476518
Ac2_rdkit_conf_3,23,6,0.0027,2.4871115495276843
Ac2_rdkit_conf_3,23,7,0.0061,2.0700001517212505
Ac2_rdkit_conf_3,23,8,0.8968,1.0891449906004251
Ac2_rdkit_conf_3,23,9,0.0043,2.124836941293614
Ac2_rdkit_conf_3,23,10,0.0122,3.120260245111295
Ac2_rdkit_conf_3,23,11,0.0012,2.5627790252905145
Ac2_rdkit_conf_3,23,12,0.0000,6.315906778676677
Ac2_rdkit_conf_3,23,13,0.0000,6.364463062698534
Ac2_rdkit_conf_3,23,14,0.0000,7.093846984846164
Ac2_rdkit_conf_3,23,15,0.0000,5.322529831167601
Ac2_rdkit_conf_3,23,16,0.0000,4.654960991949341
Ac2_rdkit_conf_3,23,17,0.0000,6.249796990230803
Ac2_rdkit_conf_3,23,18,0.0000,5.416327984377239
Ac2_rdkit_conf_3,23,19,0.0000,6.32077440896264
Ac2_rdkit_conf_3,23,20,0.0000,4.7526333465640915
Ac2_rdkit_conf_3,23,21,0.0089,2.963678379726113
Ac2_rdkit_conf_3,23,22,0.0012,1.759215648292727
Ac2_rdkit_conf_3,24,0,0.0000,7.951045737432531
Ac2_rdkit_conf_3,24,1,0.0000,6.856130812576289
Ac2_rdkit_conf_3,24,2,0.0000,7.593532725172455
Ac2_rdkit_conf_3,24,3,0.0000,6.472260860558542
Ac2_rdkit_conf_3,24,4,0.0001,5.8880571002559075
Ac2_rdkit_conf_3,24,5,0.0002,4.828953073972866
Ac2_rdkit_conf_3,24,6,0.0002,4.709725642952252
Ac2_rdkit_conf_3,24,7,0.0016,4.322221878619606
Ac2_rdkit_conf_3,24,8,0.0143,3.19667242543336
Ac2_rdkit_conf_3,24,9,0.0021,1.876751519240094
Ac2_rdkit_conf_3,24,10,0.0045,2.297734471567592
Ac2_rdkit_conf_3,24,11,0.7339,0.9681348825659573
Ac2_rdkit_conf_3,24,12,0.0000,8.387622382953706
Ac2_rdkit_conf_3,24,13,0.0000,7.707211739859105
Ac2_rdkit_conf_3,24,14,0.0000,8.78981270835295
Ac2_rdkit_conf_3,24,15,0.0000,8.023005502798624
Ac2_rdkit_conf_3,24,16,0.0000,7.091550885408777
Ac2_rdkit_conf_3,24,17,0.0000,8.48243053022552
Ac2_rdkit_conf_3,24,18,0.0000,6.105418678681095
Ac2_rdkit_conf_3,24,19,0.0000,7.454756307516765
Ac2_rdkit_conf_3,24,20,0.0000,5.8910261596137055
Ac2_rdkit_conf_3,24,21,0.0000,4.6973830306527065
Ac2_rdkit_conf_3,24,22,0.0001,3.5092046211581907
Ac2_rdkit_conf_3,24,23,0.0001,3.4567974179427985
Ac2_rdkit_conf_4,1,0,1.0058,1.5210550664334939
Ac2_rdkit_conf_4,2,0,0.0065,2.5004599742729336
Ac2_rdkit_conf_4,2,1,1.0029,1.5226381304059085
Ac2_rdkit_conf_4,3,0,0.0065,2.5004552070831023
Ac2_rdkit_conf_4,3,1,1.0029,1.5226413036963105
Ac2_rdkit_conf_4,3,2,0.0060,2.526583112572788
Ac2_rdkit_conf_4,4,0,0.0110,2.326759209381796
Ac2_rdkit_conf_4,4,1,0.8481,1.4553080812611463
Ac2_rdkit_conf_4,4,2,0.0183,2.4438559305756957
Ac2_rdkit_conf_4,4,3,0.0183,2.4438910315703524
Ac2_rdkit_conf_4,5,0,0.0086,3.616350175334933
Ac2_rdkit_conf_4,5,1,0.0050,2.428119058214815
Ac2_rdkit_conf_4,5,2,0.0029,2.9879774400798276
Ac2_rdkit_conf_4,5,3,0.0029,2.9882406413754565
Ac2_rdkit_conf_4,5,4,1.0224,1.3407846696938326
Ac2_rdkit_conf_4,6,0,0.0008,4.250932684904808
Ac2_rdkit_conf_4,6,1,0.0047,2.8118236303144974
Ac2_rdkit_conf_4,6,2,0.0038,2.992221860778542
Ac2_rdkit_conf_4,6,3,0.0038,2.9928738538122515
Ac2_rdkit_conf_4,6,4,0.1274,2.277868840835881
Ac2_rdkit_conf_4,6,5,1.6329,1.2099810725003095
Ac2_rdkit_conf_4,7,0,0.0003,4.49914243705331
Ac2_rdkit_conf_4,7,1,0.0128,3.587822213524104
Ac2_rdkit_conf_4,7,2,0.0013,4.199045504060298
Ac2_rdkit_conf_4,7,3,0.0013,4.199334411987095
Ac2_rdkit_conf_4,7,4,0.0392,2.212025707457533
Ac2_rdkit_conf_4,7,5,1.1426,1.3549748878717274
Ac2_rdkit_conf_4,7,6,0.1350,2.2582362812022128
Ac2_rdkit_conf_4,8,0,0.0003,5.881781786989891
Ac2_rdkit_conf_4,8,1,0.0012,4.833416030858196
Ac2_rdkit_conf_4,8,2,0.0001,5.2579039355654835
Ac2_rdkit_conf_4,8,3,0.0001,5.258367194757418
Ac2_rdkit_conf_4,8,4,0.0104,3.5610539334889326
Ac2_rdkit_conf_4,8,5,0.0060,2.4164875397562056
Ac2_rdkit_conf_4,8,6,0.0044,2.748414148351372
Ac2_rdkit_conf_4,8,7,0.9987,1.4326186410814288
Ac2_rdkit_conf_4,9,0,0.0000,6.809100604935795
Ac2_rdkit_conf_4,9,1,0.0002,5.982611705276718
Ac2_rdkit_conf_4,9,2,0.0000,6.50224592960863
Ac2_rdkit_conf_4,9,3,0.0000,6.502632793404069
Ac2_rdkit_conf_4,9,4,0.0005,4.585420079956688
Ac2_rdkit_conf_4,9,5,0.0065,3.6780265835915325
Ac2_rdkit_conf_4,9,6,0.0016,4.216709423832404
Ac2_rdkit_conf_4,9,7,0.0060,2.3952992641933073
Ac2_rdkit_conf_4,9,8,0.9718,1.5045172609561517
Ac2_rdkit_conf_4,10,0,0.0000,6.67053458254389
Ac2_rdkit_conf_4,10,1,0.0000,6.097457116391471
Ac2_rdkit_conf_4,10,2,0.0000,6.74706107808585
Ac2_rdkit_conf_4,10,3,0.0000,6.747330607416905
Ac2_rdkit_conf_4,10,4,0.0001,4.644479257032051
Ac2_rdkit_conf_4,10,5,0.0008,4.0456377385486455
Ac2_rdkit_conf_4,10,6,0.0006,4.846043481118386
Ac2_rdkit_conf_4,10,7,0.0050,2.6918798405987587
Ac2_rdkit_conf_4,10,8,0.0559,2.4029410362948984
Ac2_rdkit_conf_4,10,9,1.7661,1.1986797334088033
Ac2_rdkit_conf_4,11,0,0.0000,8.06703056870327
Ac2_rdkit_conf_4,11,1,0.0001,7.139216166861598
Ac2_rdkit_conf_4,11,2,0.0000,7.556137584650376
Ac2_rdkit_conf_4,11,3,0.0000,7.556662515076083
Ac2_rdkit_conf_4,11,4,0.0003,5.793902309791389
Ac2_rdkit_conf_4,11,5,0.0005,4.749833309498345
Ac2_rdkit_conf_4,11,6,0.0001,5.047382704213046
Ac2_rdkit_conf_4,11,7,0.0052,3.582061217620241
Ac2_rdkit_conf_4,11,8,0.0164,2.3505295182500903
Ac2_rdkit_conf_4,11,9,1.0626,1.338455999328331
Ac2_rdkit_conf_4,11,10,0.1517,2.235900760076127
Ac2_rdkit_conf_4,12,0,0.9378,1.090178607571255
Ac2_rdkit_conf_4,12,1,0.0013,2.1577266139946922
Ac2_rdkit_conf_4,12,2,0.0009,2.7270894134371537
Ac2_rdkit_conf_4,12,3,0.0111,3.451382521688519
Ac2_rdkit_conf_4,12,4,0.0011,2.559807840893726
Ac2_rdkit_conf_4,12,5,0.0002,3.843162238653086
Ac2_rdkit_conf_4,12,6,0.0000,4.60749312857111
Ac2_rdkit_conf_4,12,7,0.0000,4.538639826895938
Ac2_rdkit_conf_4,12,8,0.0000,5.936185710343133
Ac2_rdkit_conf_4,12,9,0.0000,6.732200295846299
Ac2_rdkit_conf_4,12,10,0.0000,6.487852649667685
Ac2_rdkit_conf_4,12,11,0.0000,8.014941617358732
Ac2_rdkit_conf_4,13,0,0.9388,1.0900534197854708
Ac2_rdkit_conf_4,13,1,0.0035,2.1514598011259705
Ac2_rdkit_conf_4,13,2,0.0004,2.757504432030708
Ac2_rdkit_conf_4,13,3,0.0004,2.7574897329453467
Ac2_rdkit_conf_4,13,4,0.0103,3.2981402211914825
Ac2_rdkit_conf_4,13,5,0.0007,4.508097570088185
Ac2_rdkit_conf_4,13,6,0.0004,4.958532985780976
Ac2_rdkit_conf_4,13,7,0.0004,5.505289894490208
Ac2_rdkit_conf_4,13,8,0.0001,6.852834930680441
Ac2_rdkit_conf_4,13,9,0.0000,7.849918350660789
Ac2_rdkit_conf_4,13,10,0.0000,7.750373639217015
Ac2_rdkit_conf_4,13,11,0.0000,9.086025913443292
Ac2_rdkit_conf_4,13,12,0.0003,1.7725696872004781
Ac2_rdkit_conf_4,14,0,0.9378,1.0901790203604178
Ac2_rdkit_conf_4,14,1,0.0013,2.1577255790329315
Ac2_rdkit_conf_4,14,2,0.0111,3.451384278395699
Ac2_rdkit_conf_4,14,3,0.0009,2.7270864741219705
Ac2_rdkit_conf_4,14,4,0.0011,2.559819827611506
Ac2_rdkit_conf_4,14,5,0.0002,3.8432933285195654
Ac2_rdkit_conf_4,14,6,0.0000,4.607779898825681
Ac2_rdkit_conf_4,14,7,0.0000,4.538812241198793
Ac2_rdkit_conf_4,14,8,0.0000,5.936458257895022
Ac2_rdkit_conf_4,14,9,0.0000,6.732445985090486
Ac2_rdkit_conf_4,14,10,0.0000,6.488032629307439
Ac2_rdkit_conf_4,14,11,0.0000,8.015272307969768
Ac2_rdkit_conf_4,14,12,0.0002,1.7711820754778431
Ac2_rdkit_conf_4,14,13,0.0003,1.7725690721210274
Ac2_rdkit_conf_4,15,0,0.0101,3.455401875504787
Ac2_rdkit_conf_4,15,1,0.0013,2.1679394174987916
Ac2_rdkit_conf_4,15,2,0.9260,1.0870324349139726
Ac2_rdkit_conf_4,15,3,0.0010,2.753746062647934
Ac2_rdkit_conf_4,15,4,0.0010,2.7791421436344343
Ac2_rdkit_conf_4,15,5,0.0001,2.8147939586372925
Ac2_rdkit_conf_4,15,6,0.0014,2.4046413682638836
Ac2_rdkit_conf_4,15,7,0.0002,4.069543145101917
Ac2_rdkit_conf_4,15,8,0.0000,4.8834122461467455
Ac2_rdkit_conf_4,15,9,0.0000,6.247300806304351
Ac2_rdkit_conf_4,15,10,0.0000,6.68021658491594
